Crop,Agent,khy1_ratio,khy2_ratio,rby1_ratio,rby2_ratio
Cotton2,52632,0,0.929067926,0,0.844445819
Cotton2,52635,0,0.979915412,0,0.904475542
Cotton2,52649,0,1,0,0.68499086
Cotton2,52700,0,0.965084515,0,0.960802238
Cotton2,52709,0,0.959730355,0,0.948262019
Cotton2,52714,0,0.91162481,0,0.891352275
Cotton2,52724,0,0.98885943,0,0.997449864
Cotton2,52727,0,0.954920438,0,0.979252222
Cotton2,52800,0,1,0,1
Cotton2,52815,0,1,0,1
Cotton2,62900,0,0.946533882,0,0.909486735
Cotton2,62907,0,0.930478958,0,1
Cotton2,62930,0,0.899791536,0,0.757135587
Cotton2,62944,0,0.942386042,0,0.893800807
Cotton2,63000,0,0.827085634,0,0.805639696
Cotton2,63023,0,0.872555339,0,0.86934521
Cotton2,63038,0,0.838141439,0,0.596523113
Cotton2,63044,0,0.877950779,0,1
Cotton2,63100,0,0.997316669,0,0.991587935
Cotton2,63123,0,0.933856903,0,1
Cotton2,63144,0,1,0,1
Cotton2,63200,0,0.999054816,0,1
Cotton2,63244,0,1,0,1
Cotton2,63349,0,1,0,0.992110054
Cotton2,73300,0,0.996003869,0,0.87254428
Cotton2,73312,0,0.998670909,0,0.876910511
Cotton2,73333,0,0.993735681,0,0.830160174
Cotton2,73400,0,0.888223724,0,0.681356887
Cotton2,73443,0,0.892199599,0,0.863562458
Cotton2,73444,0,0.765490103,0,0.765911677
Cotton2,73447,0,0.920703156,0,0.761609105
Cotton2,73500,0,0.930527274,0,0.729455443
Cotton2,73512,0,0.934011283,0,0.56874205
Cotton2,73533,0,0.8848888,0,0.379641724
Cotton2,73549,0,0.846062981,0,0.685029257
Cotton2,83600,0,0.688944859,0,0.452539826
Cotton2,83700,0,0.816291488,0,0.646859169
Cotton2,83703,0,0.671436233,0,0.393907156
Cotton2,83706,0,0.560910649,0,0.389706234
Cotton2,83716,0,0.675251997,0,0.281100689
Cotton2,83734,0,0.805826452,0,0.723442542
Cotton2,83800,0,0.779200755,0,0.699120276
Cotton2,83811,0,0.739143526,0,0.487876698
Cotton2,83826,0,0.743296415,0,0.410704412
Cotton2,83828,0,0.726481498,0,0.56150645
Cotton2,83841,0,0.68783512,0,0.633581765
Cotton2,83900,0,0.721665932,0,0.444908143
Cotton2,83902,0,0.692859371,0,0.449990173
Cotton2,83903,0,0.63494172,0,0.351429612
Cotton2,83906,0,0.651220759,0,0.233930669
Cotton2,83942,0,0.665097067,0,0.45952087
Cotton2,83946,0,0.810821692,0,-0.108826545
Cotton2,84000,0,0.894320851,0,0.71232556
Cotton2,84033,0,0.874801435,0,0.468765864
Cotton2,84046,0,0.886344602,0,0.122316351
Cotton2,84049,0,0.904272476,0,0.668966083
Cotton2,84100,0,0.764239891,0,0.700884792
Cotton2,84123,0,0.861196485,0,0.748288846
Cotton2,84133,0,0.795668275,0,0.760203708
Cotton2,84137,0,0.797513734,0,0.677198487
Cotton2,84146,0,0.867843699,0,0.717939697
Cotton2,84200,0,0.703857568,0,0.419783172
Cotton2,84202,0,0.840532739,0,0.311714257
Cotton2,84205,0,0.705957259,0,-0.045920863
Cotton2,84206,0,0.567772381,0,0.190074293
Cotton2,84216,0,0.940526408,0,0.822526253
Cotton2,84239,0,0.504616092,0,-0.040021125
Cotton2,84246,0,0.766805782,0,0.173358563
Cotton2,84300,0,0.702773622,0,-0.024386182
Cotton2,84302,0,0.832507449,0,-0.172843591
Cotton2,84346,0,0.832927743,0,0.369064302
Cotton2,84349,0,0.909439968,0,0.806883939
Cotton2,84400,0,0.888507187,0,0.833244831
Cotton2,84407,0,0.8923814,0,0.773359076
Cotton2,84423,0,0.829903966,0,0.821553816
Cotton2,84430,0,0.811722791,0,0.715532012
Cotton2,84433,0,0.911775953,0,0.638208878
Cotton2,84437,0,0.852281486,0,0.900797843
Cotton2,84444,0,0.904527145,0,0.852077501
Cotton2,84449,0,0.879138074,0,0.831778701
Cotton2,84500,0,0.670146055,0,0.455949633
Cotton2,84505,0,0.7017739,0,-0.07164554
Cotton2,84513,0,0.744185796,0,0.240872134
Cotton2,84516,0,0.575999509,0,0.136060132
Cotton2,84539,0,0.585430895,0,0.099006235
Cotton2,84600,0,0.715998187,0,0.417654892
Cotton2,84605,0,0.755284614,0,0.414262949
Cotton2,84613,0,0.811019123,0,0.567392566
Cotton2,84646,0,0.762228062,0,0.352809195
Soybean1,10100,0.611256577,0,0,0
Soybean1,10200,0.470531846,0,0,0
Soybean1,10214,0.260241814,0,0,0
Soybean1,10226,0.540283853,0,0,0
Soybean1,10240,0.424114775,0,0,0
Soybean1,10300,0.646681569,0,0,0
Soybean1,10400,0.827341067,0,0,0
Soybean1,10410,0.663276037,0,0,0
Soybean1,10426,0.842470568,0,0,0
Soybean1,10500,0.916990771,0,0,0
Soybean1,10600,0.612046913,0,0,0
Soybean1,10609,0.840914411,0,0,0
Soybean1,10614,0.323313845,0,0,0
Soybean1,10626,0.668369527,0,0,0
Soybean1,10650,0.66355171,0,0,0
Soybean1,20700,0.722844461,0,0,0
Soybean1,20718,0.647386764,0,0,0
Soybean1,20729,0.38677168,0,0,0
Soybean1,20740,0.572388582,0,0,0
Soybean1,20800,0.936934514,0,0,0
Soybean1,30923,0.551186162,0,0,0
Soybean1,31000,0.654754082,0,0,0
Soybean1,41100,0.698656229,0,0,0
Soybean1,41200,0.798594376,0,0,0
Soybean1,41300,0.683838745,0,0,0
Soybean1,41400,0.601626377,0,0,0
Soybean1,41408,0.777506729,0,0,0
Soybean1,41422,0.712745116,0,0,0
Soybean1,41436,0.779512024,0,0,0
Soybean1,41441,0.221848796,0,0,0
Soybean1,41500,0.506405791,0,0,0
Soybean1,41539,0.160457599,0,0,0
Soybean1,41626,0.829899632,0,0,0
Soybean1,51600,0.934941317,0,0,0
Soybean1,51610,0.743455063,0,0,0
Soybean1,51624,0.897200539,0,0,0
Soybean1,51625,0.846076046,0,0,0
Soybean1,51627,0.796758202,0,0,0
Soybean1,51700,0.820565676,0,0,0
Soybean1,51719,0.839508985,0,0,0
Soybean1,51724,0.877889608,0,0,0
Soybean1,51727,0.878470864,0,0,0
Soybean1,51800,0.549881505,0,0,0
Soybean1,51817,0.523464609,0,0,0
Soybean1,51821,0.412039921,0,0,0
Soybean1,51832,0.405382224,0,0,0
Soybean1,51849,0.151168936,0,0,0
Soybean1,51900,0.906710126,0,0,0
Soybean1,51915,0.517276185,0,0,0
Soybean1,51933,0.902479873,0,0,0
Soybean1,52000,0.690167189,0,0,0
Soybean1,52004,0.12613494,0,0,0
Soybean1,52017,0.654866956,0,0,0
Soybean1,52021,0.247778272,0,0,0
Soybean1,52035,0.751875184,0,0,0
Soybean1,52100,0.700725785,0,0,0
Soybean1,52101,0.498120401,0,0,0
Soybean1,52104,0.186951432,0,0,0
Soybean1,52121,0.353355298,0,0,0
Soybean1,52135,0.705181526,0,0,0
Soybean1,52145,0.9846795,0,0,0
Soybean1,52200,0.641490225,0,0,0
Soybean1,52221,0.429050407,0,0,0
Soybean1,52249,0.178539917,0,0,0
Soybean1,52300,0.891105188,0,0,0
Soybean1,52301,0.545506779,0,0,0
Soybean1,52304,0.23118943,0,0,0
Soybean1,52309,0.394935715,0,0,0
Soybean1,52319,0.871982484,0,0,0
Soybean1,52400,0.952171374,0,0,0
Soybean1,52401,0.944489883,0,0,0
Soybean1,52420,0.945508866,0,0,0
Soybean1,52448,0.974786897,0,0,0
Soybean1,52500,0.946024159,0,0,0
Soybean1,52520,0.87552532,0,0,0
Soybean1,52531,0.980574366,0,0,0
Soybean1,52545,0.980874013,0,0,0
Soybean1,52600,0.76319435,0,0,0
Soybean1,52615,0.23766364,0,0,0
Soybean1,52617,0.62782562,0,0,0
Soybean1,52632,0.338141207,0,0,0
Soybean1,52635,0.424860102,0,0,0
Soybean1,52649,0.376724598,0,0,0
Soybean1,52700,0.869079987,0,0,0
Soybean1,52709,0.744297303,0,0,0
Soybean1,52714,0.384060432,0,0,0
Soybean1,52724,0.85540612,0,0,0
Soybean1,52727,0.775989861,0,0,0
Soybean1,52800,0.914669366,0,0,0
Soybean1,52815,0.912468108,0,0,0
Soybean1,62900,0.784530367,0,0,0
Soybean1,62930,0.677848384,0,0,0
Soybean1,62944,0.6512806,0,0,0
Soybean1,63000,0.588099716,0,0,0
Soybean1,63023,0.546583559,0,0,0
Soybean1,63038,0.741273936,0,0,0
Soybean1,63100,0.951066226,0,0,0
Soybean1,63123,0.762796397,0,0,0
Soybean1,63144,0.920894249,0,0,0
Soybean1,63200,0.991707902,0,0,0
Soybean1,63244,0.99673414,0,0,0
Soybean1,63349,0.177470591,0,0,0
Soybean1,73300,0.103619525,0,0,0
Soybean1,73312,0.314765637,0,0,0
Soybean1,73333,0.174440624,0,0,0
Soybean1,73400,0.642320331,0,0,0
Soybean1,73443,0.586231099,0,0,0
Soybean1,73444,0.413302996,0,0,0
Soybean1,73447,0.437296223,0,0,0
Soybean1,73500,0.659496096,0,0,0
Soybean1,73512,0.521773258,0,0,0
Soybean1,73533,0.439224197,0,0,0
Soybean1,73549,0.510020147,0,0,0
Soybean1,83600,0.469651552,0,0,0
Soybean1,83700,0.607226608,0,0,0
Soybean1,83703,0.362092192,0,0,0
Soybean1,83706,0.208747844,0,0,0
Soybean1,83716,0.615708728,0,0,0
Soybean1,83734,0.299308112,0,0,0
Soybean1,83800,0.512266209,0,0,0
Soybean1,83811,0.527211161,0,0,0
Soybean1,83826,0.563175375,0,0,0
Soybean1,83828,0.443106173,0,0,0
Soybean1,83841,0.220078656,0,0,0
Soybean1,83900,0.456617226,0,0,0
Soybean1,83902,0.180074652,0,0,0
Soybean1,83903,0.287354633,0,0,0
Soybean1,83906,0.203810015,0,0,0
Soybean1,83942,0.221286551,0,0,0
Soybean1,83946,0.017002056,0,0,0
Soybean1,84000,0.764872034,0,0,0
Soybean1,84033,0.482813554,0,0,0
Soybean1,84046,-0.122096038,0,0,0
Soybean1,84049,0.43164582,0,0,0
Soybean1,84100,0.471509611,0,0,0
Soybean1,84123,0.56184396,0,0,0
Soybean1,84133,0.264622872,0,0,0
Soybean1,84137,0.267140163,0,0,0
Soybean1,84146,0.355797848,0,0,0
Soybean1,84200,0.465404201,0,0,0
Soybean1,84202,0.599710388,0,0,0
Soybean1,84205,0.082184404,0,0,0
Soybean1,84206,0.258382146,0,0,0
Soybean1,84216,0.754880943,0,0,0
Soybean1,84239,0.365156396,0,0,0
Soybean1,84246,0.043493357,0,0,0
Soybean1,84300,0.562540086,0,0,0
Soybean1,84302,0.577706175,0,0,0
Soybean1,84346,-0.098755458,0,0,0
Soybean1,84349,0.096690684,0,0,0
Soybean1,84400,0.754632362,0,0,0
Soybean1,84407,0.425249338,0,0,0
Soybean1,84423,0.465934052,0,0,0
Soybean1,84430,0.415655093,0,0,0
Soybean1,84433,0.312600518,0,0,0
Soybean1,84437,0.255571137,0,0,0
Soybean1,84444,0.773957323,0,0,0
Soybean1,84449,0.262950823,0,0,0
Soybean1,84500,0.568484958,0,0,0
Soybean1,84505,0.216657655,0,0,0
Soybean1,84513,0.52346301,0,0,0
Soybean1,84516,0.50038449,0,0,0
Soybean1,84539,0.187093581,0,0,0
Soybean1,84600,0.547557221,0,0,0
Soybean1,84605,0.156545089,0,0,0
Soybean1,84613,0.623818878,0,0,0
Soybean1,84646,0.277123869,0,0,0
Soybean2,10100,0,0.846083155,0,0
Soybean2,10200,0,0.665079816,0,0
Soybean2,10214,0,0.743761272,0,0
Soybean2,10226,0,0.762333385,0,0
Soybean2,10240,0,0.484821974,0,0
Soybean2,10300,0,0.75881042,0,0
Soybean2,10400,0,0.925588554,0,0
Soybean2,10410,0,0.929350084,0,0
Soybean2,10426,0,0.937303071,0,0
Soybean2,10500,0,0.981558297,0,0
Soybean2,10600,0,0.73562359,0,0
Soybean2,10609,0,0.904564833,0,0
Soybean2,10614,0,0.802106847,0,0
Soybean2,10626,0,0.832811012,0,0
Soybean2,10650,0,0.792348501,0,0
Soybean2,20700,0,0.894177153,0,0
Soybean2,20718,0,0.835725552,0,0
Soybean2,20729,0,0.85678491,0,0
Soybean2,20740,0,0.881656812,0,0
Soybean2,20800,0,0.990525686,0,0
Soybean2,30923,0,1,0,0
Soybean2,31000,0,0.926343929,0,0
Soybean2,41100,0,0.933255496,0,0
Soybean2,41200,0,0.935401363,0,0
Soybean2,41300,0,0.93065177,0,0
Soybean2,41400,0,0.822929725,0,0
Soybean2,41408,0,0.86576931,0,0
Soybean2,41422,0,0.845128566,0,0
Soybean2,41436,0,0.889020445,0,0
Soybean2,41441,0,0.820798734,0,0
Soybean2,41500,0,0.656274512,0,0
Soybean2,41539,0,0.428886245,0,0
Soybean2,41626,0,0.93201125,0,0
Soybean2,51600,0,0.998123015,0,0
Soybean2,51610,0,0.974691887,0,0
Soybean2,51624,0,0.98405256,0,0
Soybean2,51625,0,0.998286531,0,0
Soybean2,51627,0,0.966281619,0,0
Soybean2,51700,0,0.977375534,0,0
Soybean2,51719,0,0.997899704,0,0
Soybean2,51724,0,0.982199022,0,0
Soybean2,51727,0,0.964432603,0,0
Soybean2,51800,0,0.809118032,0,0
Soybean2,51817,0,0.746606411,0,0
Soybean2,51821,0,0.817987007,0,0
Soybean2,51832,0,0.895423063,0,0
Soybean2,51849,0,0.823531512,0,0
Soybean2,51900,0,0.999807385,0,0
Soybean2,51915,0,0.999743173,0,0
Soybean2,51933,0,1,0,0
Soybean2,52000,0,0.879658569,0,0
Soybean2,52004,0,0.857819699,0,0
Soybean2,52017,0,0.846848165,0,0
Soybean2,52021,0,0.74423754,0,0
Soybean2,52035,0,0.955963783,0,0
Soybean2,52100,0,0.989692493,0,0
Soybean2,52101,0,1,0,0
Soybean2,52104,0,0.870577209,0,0
Soybean2,52121,0,0.984840951,0,0
Soybean2,52135,0,0.994398204,0,0
Soybean2,52145,0,1,0,0
Soybean2,52200,0,0.736001261,0,0
Soybean2,52221,0,0.771795394,0,0
Soybean2,52249,0,0.759010324,0,0
Soybean2,52300,0,0.991899143,0,0
Soybean2,52301,0,0.982227936,0,0
Soybean2,52304,0,0.971118724,0,0
Soybean2,52309,0,0.92746142,0,0
Soybean2,52319,0,0.976947096,0,0
Soybean2,52400,0,1,0,0
Soybean2,52401,0,1,0,0
Soybean2,52420,0,1,0,0
Soybean2,52448,0,1,0,0
Soybean2,52500,0,1,0,0
Soybean2,52520,0,1,0,0
Soybean2,52531,0,1,0,0
Soybean2,52545,0,1,0,0
Soybean2,52600,0,0.993240362,0,0
Soybean2,52615,0,0.948408294,0,0
Soybean2,52617,0,0.898912109,0,0
Soybean2,52632,0,0.927219166,0,0
Soybean2,52635,0,0.977280842,0,0
Soybean2,52649,0,1,0,0
Soybean2,52700,0,0.95932892,0,0
Soybean2,52709,0,0.932676701,0,0
Soybean2,52714,0,0.87930652,0,0
Soybean2,52724,0,0.974671843,0,0
Soybean2,52727,0,0.939147212,0,0
Soybean2,52800,0,1,0,0
Soybean2,52815,0,1,0,0
Soybean2,62900,0,0.989767964,0,0
Soybean2,62930,0,0.968771938,0,0
Soybean2,62944,0,0.967647452,0,0
Soybean2,63000,0,0.852852083,0,0
Soybean2,63023,0,0.87464128,0,0
Soybean2,63038,0,0.931826025,0,0
Soybean2,63100,0,0.999640242,0,0
Soybean2,63123,0,0.891724877,0,0
Soybean2,63144,0,1,0,0
Soybean2,63200,0,0.999591832,0,0
Soybean2,63244,0,1,0,0
Soybean2,63349,0,1,0,0
Soybean2,73300,0,0.988135929,0,0
Soybean2,73312,0,0.995169089,0,0
Soybean2,73333,0,0.988592514,0,0
Soybean2,73400,0,0.906490119,0,0
Soybean2,73443,0,0.895597945,0,0
Soybean2,73444,0,0.763560217,0,0
Soybean2,73447,0,0.933659761,0,0
Soybean2,73500,0,0.93991448,0,0
Soybean2,73512,0,0.931049214,0,0
Soybean2,73533,0,0.857193714,0,0
Soybean2,73549,0,0.802730212,0,0
Soybean2,83600,0,0.675537736,0,0
Soybean2,83700,0,0.815466405,0,0
Soybean2,83703,0,0.638458725,0,0
Soybean2,83706,0,0.507136528,0,0
Soybean2,83716,0,0.546139902,0,0
Soybean2,83734,0,0.776472932,0,0
Soybean2,83800,0,0.760525121,0,0
Soybean2,83811,0,0.719873707,0,0
Soybean2,83826,0,0.75165943,0,0
Soybean2,83828,0,0.795187298,0,0
Soybean2,83841,0,0.689536788,0,0
Soybean2,83900,0,0.714500615,0,0
Soybean2,83902,0,0.674121744,0,0
Soybean2,83903,0,0.669467925,0,0
Soybean2,83906,0,0.704176995,0,0
Soybean2,83942,0,0.650543354,0,0
Soybean2,83946,0,0.840710441,0,0
Soybean2,84000,0,0.880598728,0,0
Soybean2,84033,0,0.861373256,0,0
Soybean2,84046,0,0.877360421,0,0
Soybean2,84049,0,0.865595879,0,0
Soybean2,84100,0,0.719453663,0,0
Soybean2,84123,0,0.871610684,0,0
Soybean2,84133,0,0.759936362,0,0
Soybean2,84137,0,0.75992071,0,0
Soybean2,84146,0,0.863696499,0,0
Soybean2,84200,0,0.686659543,0,0
Soybean2,84202,0,0.831236743,0,0
Soybean2,84205,0,0.667402798,0,0
Soybean2,84206,0,0.523869703,0,0
Soybean2,84216,0,0.932406343,0,0
Soybean2,84239,0,0.462687462,0,0
Soybean2,84246,0,0.75400678,0,0
Soybean2,84300,0,0.684787276,0,0
Soybean2,84302,0,0.820223405,0,0
Soybean2,84346,0,0.829191545,0,0
Soybean2,84349,0,0.89528999,0,0
Soybean2,84400,0,0.942143847,0,0
Soybean2,84407,0,0.851333811,0,0
Soybean2,84423,0,0.805347194,0,0
Soybean2,84430,0,0.772001488,0,0
Soybean2,84433,0,0.894630348,0,0
Soybean2,84437,0,0.82257449,0,0
Soybean2,84444,0,0.94218668,0,0
Soybean2,84449,0,0.854823492,0,0
Soybean2,84500,0,0.699927695,0,0
Soybean2,84505,0,0.662906744,0,0
Soybean2,84513,0,0.72772641,0,0
Soybean2,84516,0,0.522247763,0,0
Soybean2,84539,0,0.546561375,0,0
Soybean2,84600,0,0.688061312,0,0
Soybean2,84605,0,0.726941306,0,0
Soybean2,84613,0,0.796308942,0,0
Soybean2,84646,0,0.842164292,0,0
Chickpea1,10100,0,0,0.315141897,0
Chickpea1,10200,0,0,0.246048181,0
Chickpea1,10214,0,0,0.175385153,0
Chickpea1,10226,0,0,0.195771152,0
Chickpea1,10240,0,0,0.056813061,0
Chickpea1,10300,0,0,0.344699617,0
Chickpea1,10400,0,0,0.546258765,0
Chickpea1,10410,0,0,0.565364051,0
Chickpea1,10426,0,0,0.400033902,0
Chickpea1,10500,0,0,0.744263773,0
Chickpea1,10600,0,0,0.322685295,0
Chickpea1,10609,0,0,0.500198254,0
Chickpea1,10614,0,0,0.19464059,0
Chickpea1,10626,0,0,0.199153703,0
Chickpea1,10650,0,0,0.107011612,0
Chickpea1,20700,0,0,0.348388054,0
Chickpea1,20718,0,0,0.592524615,0
Chickpea1,20729,0,0,0.260002919,0
Chickpea1,20740,0,0,0.244116187,0
Chickpea1,20800,0,0,0.647695873,0
Chickpea1,30900,0,0,0.36390687,0
Chickpea1,30923,0,0,0.296113793,0
Chickpea1,31000,0,0,0.225727524,0
Chickpea1,31023,0,0,0.005804171,0
Chickpea1,41100,0,0,0.488176648,0
Chickpea1,41200,0,0,0.42985716,0
Chickpea1,41300,0,0,0.430251483,0
Chickpea1,41400,0,0,0.371599715,0
Chickpea1,41408,0,0,0.266712384,0
Chickpea1,41422,0,0,0.291964298,0
Chickpea1,41436,0,0,0.257058286,0
Chickpea1,41441,0,0,0.204890556,0
Chickpea1,41500,0,0,0.335378042,0
Chickpea1,41539,0,0,-0.069011004,0
Chickpea1,41626,0,0,0.57459305,0
Chickpea1,51600,0,0,0.736602625,0
Chickpea1,51610,0,0,0.62914692,0
Chickpea1,51624,0,0,0.708761106,0
Chickpea1,51625,0,0,0.508223216,0
Chickpea1,51627,0,0,0.533637441,0
Chickpea1,51700,0,0,0.760462079,0
Chickpea1,51719,0,0,0.581659224,0
Chickpea1,51724,0,0,0.678443261,0
Chickpea1,51727,0,0,0.585912631,0
Chickpea1,51800,0,0,0.269560572,0
Chickpea1,51817,0,0,0.196106472,0
Chickpea1,51821,0,0,0.445239179,0
Chickpea1,51832,0,0,0.172280174,0
Chickpea1,51849,0,0,0.032387493,0
Chickpea1,51900,0,0,0.790101351,0
Chickpea1,51915,0,0,0.562637043,0
Chickpea1,51933,0,0,0.749787744,0
Chickpea1,52000,0,0,0.350640476,0
Chickpea1,52004,0,0,0.127246969,0
Chickpea1,52017,0,0,0.170776112,0
Chickpea1,52021,0,0,0.274125005,0
Chickpea1,52035,0,0,0.263241548,0
Chickpea1,52100,0,0,0.424664128,0
Chickpea1,52101,0,0,0.272245849,0
Chickpea1,52104,0,0,0.193713716,0
Chickpea1,52121,0,0,0.315289293,0
Chickpea1,52135,0,0,0.196367028,0
Chickpea1,52145,0,0,0.908978066,0
Chickpea1,52200,0,0,0.501349258,0
Chickpea1,52221,0,0,0.13073773,0
Chickpea1,52249,0,0,-0.049544134,0
Chickpea1,52300,0,0,0.672658703,0
Chickpea1,52301,0,0,0.449516741,0
Chickpea1,52304,0,0,0.441124053,0
Chickpea1,52309,0,0,0.496074896,0
Chickpea1,52319,0,0,0.720084417,0
Chickpea1,52400,0,0,0.744450594,0
Chickpea1,52401,0,0,0.618796584,0
Chickpea1,52420,0,0,0.609191872,0
Chickpea1,52448,0,0,0.773290402,0
Chickpea1,52500,0,0,0.834604732,0
Chickpea1,52520,0,0,0.644614395,0
Chickpea1,52531,0,0,0.928296999,0
Chickpea1,52545,0,0,0.871893719,0
Chickpea1,52600,0,0,0.503267115,0
Chickpea1,52615,0,0,0.236625668,0
Chickpea1,52617,0,0,0.307920618,0
Chickpea1,52632,0,0,0.167355662,0
Chickpea1,52635,0,0,0.403462218,0
Chickpea1,52649,0,0,0.147949207,0
Chickpea1,52700,0,0,0.460647689,0
Chickpea1,52709,0,0,0.420540663,0
Chickpea1,52714,0,0,0.231827186,0
Chickpea1,52724,0,0,0.6641337,0
Chickpea1,52727,0,0,0.515802229,0
Chickpea1,52800,0,0,0.880544858,0
Chickpea1,52815,0,0,0.918917541,0
Chickpea1,62900,0,0,0.498335951,0
Chickpea1,62907,0,0,0.111432075,0
Chickpea1,62930,0,0,0.279671367,0
Chickpea1,62944,0,0,0.454218258,0
Chickpea1,63000,0,0,0.285184391,0
Chickpea1,63023,0,0,0.313003725,0
Chickpea1,63038,0,0,0.353634292,0
Chickpea1,63044,0,0,0.446873411,0
Chickpea1,63100,0,0,0.644341772,0
Chickpea1,63123,0,0,0.612996528,0
Chickpea1,63144,0,0,0.567695913,0
Chickpea1,63200,0,0,0.92766216,0
Chickpea1,63244,0,0,0.797862238,0
Chickpea1,63349,0,0,0.485516477,0
Chickpea1,73300,0,0,0.381350815,0
Chickpea1,73312,0,0,0.296825729,0
Chickpea1,73333,0,0,0.309060677,0
Chickpea1,73400,0,0,0.372419396,0
Chickpea1,73443,0,0,0.351969021,0
Chickpea1,73444,0,0,0.059457599,0
Chickpea1,73447,0,0,0.260281967,0
Chickpea1,73500,0,0,0.28262132,0
Chickpea1,73512,0,0,0.203501722,0
Chickpea1,73533,0,0,0.154596584,0
Chickpea1,73549,0,0,0.258039535,0
Chickpea1,83600,0,0,0.227543321,0
Chickpea1,83700,0,0,0.20230756,0
Chickpea1,83703,0,0,0.062052349,0
Chickpea1,83706,0,0,-0.003174152,0
Chickpea1,83716,0,0,0.08724248,0
Chickpea1,83734,0,0,0.105876083,0
Chickpea1,83800,0,0,0.185042674,0
Chickpea1,83811,0,0,0.189105629,0
Chickpea1,83826,0,0,0.1487522,0
Chickpea1,83828,0,0,0.164383181,0
Chickpea1,83841,0,0,0.125879998,0
Chickpea1,83900,0,0,0.392376327,0
Chickpea1,83902,0,0,0.141986657,0
Chickpea1,83903,0,0,-0.03844188,0
Chickpea1,83906,0,0,0.045730282,0
Chickpea1,83942,0,0,0.109095365,0
Chickpea1,83946,0,0,-0.027695,0
Chickpea1,84000,0,0,0.490481482,0
Chickpea1,84033,0,0,0.130776634,0
Chickpea1,84046,0,0,0.032364062,0
Chickpea1,84049,0,0,0.101107964,0
Chickpea1,84100,0,0,0.19654727,0
Chickpea1,84123,0,0,0.212974669,0
Chickpea1,84133,0,0,0.189490131,0
Chickpea1,84146,0,0,0.396463177,0
Chickpea1,84200,0,0,0.155049946,0
Chickpea1,84202,0,0,0.261670115,0
Chickpea1,84205,0,0,0.122263044,0
Chickpea1,84206,0,0,0.07106123,0
Chickpea1,84216,0,0,0.056893453,0
Chickpea1,84239,0,0,-0.065023885,0
Chickpea1,84246,0,0,0.110807466,0
Chickpea1,84300,0,0,0.425567174,0
Chickpea1,84302,0,0,0.110861574,0
Chickpea1,84346,0,0,0.092200279,0
Chickpea1,84349,0,0,0.219712848,0
Chickpea1,84400,0,0,0.294269648,0
Chickpea1,84407,0,0,0.208465706,0
Chickpea1,84423,0,0,0.249484119,0
Chickpea1,84430,0,0,0.120526354,0
Chickpea1,84433,0,0,0.126011036,0
Chickpea1,84437,0,0,0.26988073,0
Chickpea1,84444,0,0,0.326242037,0
Chickpea1,84449,0,0,0.380796378,0
Chickpea1,84500,0,0,0.264725097,0
Chickpea1,84505,0,0,0.098950146,0
Chickpea1,84513,0,0,0.162416973,0
Chickpea1,84516,0,0,-0.017199876,0
Chickpea1,84539,0,0,-0.01415433,0
Chickpea1,84600,0,0,0.215849767,0
Chickpea1,84605,0,0,0.155158628,0
Chickpea1,84613,0,0,0.20073804,0
Chickpea1,84646,0,0,0.20733569,0
Chickpea2,10100,0,0,0,0.294109552
Chickpea2,10200,0,0,0,0.187149901
Chickpea2,10214,0,0,0,0.072554281
Chickpea2,10226,0,0,0,0.132576835
Chickpea2,10240,0,0,0,0.05675535
Chickpea2,10300,0,0,0,0.293266299
Chickpea2,10400,0,0,0,0.501903749
Chickpea2,10410,0,0,0,0.497479778
Chickpea2,10426,0,0,0,0.389037053
Chickpea2,10500,0,0,0,0.747419256
Chickpea2,10600,0,0,0,0.229066919
Chickpea2,10609,0,0,0,0.513448365
Chickpea2,10614,0,0,0,0.112329647
Chickpea2,10626,0,0,0,0.174152742
Chickpea2,10650,0,0,0,0.100076023
Chickpea2,20700,0,0,0,0.372825528
Chickpea2,20718,0,0,0,0.575220287
Chickpea2,20729,0,0,0,0.314402317
Chickpea2,20740,0,0,0,0.27729731
Chickpea2,20800,0,0,0,0.576483685
Chickpea2,30900,0,0,0,0.339146879
Chickpea2,30923,0,0,0,0.305112913
Chickpea2,31000,0,0,0,0.073415494
Chickpea2,31023,0,0,0,-0.104903845
Chickpea2,41100,0,0,0,0.428401425
Chickpea2,41200,0,0,0,0.286314273
Chickpea2,41300,0,0,0,0.406690287
Chickpea2,41400,0,0,0,0.406442356
Chickpea2,41408,0,0,0,0.3201428
Chickpea2,41422,0,0,0,0.320593944
Chickpea2,41436,0,0,0,0.359768362
Chickpea2,41441,0,0,0,0.224220504
Chickpea2,41500,0,0,0,0.255108449
Chickpea2,41539,0,0,0,-0.258495576
Chickpea2,41626,0,0,0,0.401572979
Chickpea2,51600,0,0,0,0.595062682
Chickpea2,51610,0,0,0,0.505237653
Chickpea2,51624,0,0,0,0.495563181
Chickpea2,51625,0,0,0,0.34388948
Chickpea2,51627,0,0,0,0.427509175
Chickpea2,51700,0,0,0,0.688276744
Chickpea2,51719,0,0,0,0.454562914
Chickpea2,51724,0,0,0,0.469402769
Chickpea2,51727,0,0,0,0.490680387
Chickpea2,51800,0,0,0,0.141747524
Chickpea2,51817,0,0,0,0.07677883
Chickpea2,51821,0,0,0,0.245916108
Chickpea2,51832,0,0,0,0.070637487
Chickpea2,51849,0,0,0,0.086536407
