,Bhama Askhed,Andra,Pawana,Mulshi,Temghar,Warasgaon,Panshet,Khadakwasla,Ujjani,Veer,Bhatghar
43,0.007649542355291305,0.01118459025327621,17.841604096774194,69.14926567741935,16.142135419354837,52.94554103225806,38.98600761290322,1.7371981008064517,0.0,4.372176274193548,21.219185548387095
44,0.0,0.0020281970517294747,10.125846392857143,53.76836371428571,12.12777557142857,40.07379842857142,30.04273371428571,1.8755345803571428,0.0,3.6630461160714285,13.272475499999999
45,0.0,0.0,2.695369183971774,38.494186387096775,7.945964596774193,26.205078967741937,20.40236106451613,1.644857580645161,0.0,2.5121714274193545,4.889698669354838
46,0.0,0.0,0.0,23.710539533333336,3.8247199249999997,12.381418083333333,10.597250283333333,1.0812458729166665,0.0,0.40689410520833336,0.022591597135416665
47,0.2989941176915322,0.161931956617786,1.8691019347278226,17.776751612903226,1.160434533266129,3.5035972217741933,3.4328872802419355,1.2127014385080643,0.3894774614415322,0.6337073596270161,0.1515655189642137
48,129.21872453333333,12.200046848437498,65.21452826666666,139.4704061333333,9.010740809375,27.2338156,19.651353804166668,34.4785426,834.3006976,257.2120821333333,22.75622213333333
49,186.9009775483871,37.18076258064516,99.25404993548386,246.4188098064516,28.43690080645161,95.27456387096774,71.61660387096774,20.37412330645161,1259.1797656774193,260.5856356129032,89.05211129032259
50,211.4630100645161,48.38441032258064,94.56059638709678,283.59904361290324,42.11416064516129,142.51209470967743,108.17796877419354,8.418055717741934,1484.153789935484,257.7423736774194,137.8765091612903
51,213.73842559999997,59.487122799999995,92.06372613333333,319.72250453333334,56.125516,191.62972906666664,146.574736,12.746084533333333,1604.3869952,257.58008639999997,188.22077653333332
52,212.49794167741936,68.69831793548387,86.28479432258065,323.63276903225807,65.75326025806451,223.0841218064516,170.14141883870968,8.759469814516128,1616.4631494193547,259.1552036129032,216.38265858064517
53,211.98595253333332,63.06492946666667,65.31379493333333,284.0214496,64.5115144,217.91557333333333,166.18571466666666,12.818939258333332,1385.5119445333332,257.48811413333334,210.40621333333334
54,212.1740335483871,52.540268258064515,46.49315058064516,238.80597935483868,55.62847496774194,187.59768103225807,143.23564412903224,9.06245006451613,1182.1627623225804,231.07341264516128,180.66550296774193
55,208.67478193548385,37.50945051612903,29.667347483870966,199.7874611612903,45.94420270967742,155.08579819354838,118.74010812903225,5.588366241935484,798.5208691612903,143.75009316129032,149.29384722580645
56,188.6007577142857,25.42745557142857,12.497743232142856,164.301072,35.82641735714286,121.42740685714284,93.51186371428571,5.890335732142857,374.79881028571424,87.63452,116.20043457142856
57,169.47167432258064,14.898656516129032,2.175869822706653,132.53631277419356,25.44431503225806,86.6472224516129,67.37958064516128,5.6735215,144.5701553548387,73.23176748387097,81.91536658064516
58,147.27295946666666,5.578053158333333,0.0,103.11274773333334,14.794459566666665,50.550076266666665,40.09027306666667,4.589363133333333,49.05374873333333,58.5329396,46.737481466666665
59,122.48916258064516,0.4292496290637601,0.024421586945564514,77.8019889032258,4.8772522681451616,16.706601161290322,13.879823983870967,4.3053102338709675,1.622796481896185,32.47001122580645,14.524100758064515
60,100.86442293333333,0.2611874640299479,3.5912091411458333,66.2957512,0.6185174066406249,2.616720195833333,1.9049617223958333,1.334159325,5.041567803124999,11.04133165,1.298701117252604
61,90.83650529032258,0.9920798979334677,12.862678516129032,81.14547948387097,3.7651785221774188,13.836943782258064,9.69125333064516,1.7873940745967742,21.666648538810485,3.7015755524193543,7.287502713709677
62,81.88336464516128,0.839082394594254,17.415194870967742,97.65050012903225,8.098549725806452,28.48997819354839,20.306684258064514,2.607783518145161,45.58494154838709,7.4789925967741935,15.964830709677418
63,65.0249128,0.12985685904947916,15.135318733333332,100.79133279999999,11.5043688,39.40181466666666,28.42229813333333,2.7876056416666666,67.274716,8.307126283333332,21.387277266666665
64,58.58920683870967,0.6972077803679435,18.994392774193546,109.29408025806453,15.465055129032256,52.104836774193544,37.63209206451612,4.562519427419355,289.14860077419354,16.139871612903224,27.08333483870968
65,50.19104013333333,0.16891082141927083,17.4419172,98.46784186666666,15.872327566666666,52.6982636,38.19696773333333,5.197234454166666,288.764256,22.486869399999996,25.064099066666664
66,43.23282438709678,0.016181936066658267,17.97107606451613,84.23669316129032,14.012377483870967,46.057491999999996,33.66615561290322,5.830832112903226,233.73799483870968,20.69128180645161,19.712102129032257
67,29.84800219354839,0.011338878900343371,14.182400838709675,67.68163625806451,11.245330806451612,36.97393716129032,27.489592,1.7807192822580644,141.5707695483871,14.427352967741934,13.358441225806452
68,15.35004375862069,0.002794628147519868,9.818772689655171,52.456761517241375,8.228044465517241,27.203224137931034,20.80239344827586,2.0303009999999997,73.40939503448276,12.059817862068966,6.988693689655173
69,2.458945116431451,0.0,4.949271725806451,37.31210709677419,5.053324620967742,16.550924903225805,13.494905645161289,1.6473607499999998,12.629910570564515,8.715567112903226,0.8147284107862902
70,0.0018063359375,0.0010828116373697916,0.3062096700520833,23.52965833333333,2.138300995833333,6.71353265,6.457779541666667,0.6369280385416667,0.11075067083333333,3.717424625,0.002512848177083333
