,0
1824,12.262316
1825,13.6558075
1826,12.315775
1827,11.214377
1828,11.836086
1829,11.97357
1830,11.770506
1831,11.17428
1832,10.369008
1833,10.19611
1834,10.112399
1835,21.035517
1836,26.89727
1837,22.254372
1838,19.166323
1839,16.118711
1840,13.933894
1841,12.511293
1842,14.898091
1843,21.516886
1844,24.564844
1845,31.345497
1846,28.568506
1847,24.241913
1848,20.49712
1849,16.562588
1850,13.659674
1851,8.480219
1852,7.0902014
1853,7.7932506
1854,8.219909
1855,10.331767
1856,15.219617
1857,14.948175
1858,13.441137
1859,12.630787
1860,12.133941
1861,15.36812
1862,24.69081
1863,27.08332
1864,23.836424
1865,21.312605
1866,48.407543
1867,148.393
1868,91.64924
1869,55.79555
1870,37.03
1871,26.615852
1872,21.187521
1873,19.296503
1874,19.844048
1875,21.773153
1876,21.98534
1877,20.447327
1878,18.134184
1879,15.777651
1880,14.296444
1881,14.507113
1882,15.546631
1883,15.922966
1884,15.837825
1885,15.020668
1886,13.5428095
1887,11.1358385
1888,10.791198
1889,9.841196
1890,9.209635
1891,9.353252
1892,9.551391
1893,12.113436
1894,15.563915
1895,23.656397
1896,47.276783
1897,51.862938
1898,43.666958
1899,34.66393
1900,29.123644
1901,25.207016
1902,22.945889
1903,27.201782
1904,57.0583
1905,69.58909
1906,54.415417
1907,39.817375
1908,29.819662
1909,23.831303
1910,20.287998
1911,17.666061
1912,15.893967
1913,14.465741
1914,13.563143
1915,12.803381
1916,12.609819
1917,12.614038
1918,11.286921
1919,11.646798
1920,11.878862
1921,13.105574
1922,12.140328
1923,10.753996
1924,9.918868
1925,10.227753
1926,9.449832
1927,9.328836
1928,9.490744
1929,9.45095
1930,9.290176
1931,9.160222
1932,8.621155
1933,9.350299
1934,9.375149
1935,10.469285
1936,14.609563
1937,15.949211
1938,18.364588
1939,23.485395
1940,30.576778
1941,34.493866
1942,30.947067
1943,26.150526
1944,23.536175
1945,35.35454
1946,40.6416
1947,44.486465
1948,33.21073
1949,26.188131
1950,21.034033
1951,16.602983
1952,13.881109
1953,12.449788
1954,12.440341
1955,22.856777
1956,76.65191
1957,109.57358
1958,76.62364
1959,50.010506
1960,34.63564
1961,25.28942
1962,20.26087
1963,17.762875
1964,17.450108
1965,19.082558
1966,22.006868
1967,21.158175
1968,20.022266
1969,17.271852
1970,14.995945
1971,13.4309
1972,12.380942
1973,11.477458
1974,11.320925
1975,11.224509
1976,10.771444
1977,10.637961
1978,10.740492
1979,9.284044
1980,9.331602
1981,9.798762
1982,9.90401
1983,9.905827
1984,9.566602
1985,9.363804
1986,9.484432
1987,9.541875
1988,9.919384
1989,10.424451
1990,10.520412
1991,10.7984705
1992,10.781662
1993,10.963483
1994,11.073991
1995,11.961394
1996,15.539499
1997,48.057007
1998,55.598713
1999,42.196354
2000,30.361755
2001,23.576458
2002,18.953495
2003,16.821976
2004,15.178474
2005,14.615497
2006,14.099412
2007,13.739181
2008,13.454352
2009,12.381425
2010,13.325728
2011,13.322906
2012,13.062606
2013,12.652626
2014,12.492318
2015,11.838584
2016,11.892451
2017,12.385319
2018,12.349412
2019,12.246372
2020,12.373186
2021,12.392145
2022,12.407854
2023,12.3959875
2024,12.388523
2025,12.378813
2026,11.770592
2027,11.894081
2028,12.456886
2029,11.729418
2030,12.601944
2031,13.465741
2032,13.218371
2033,12.769144
2034,12.196859
2035,12.150821
2036,11.994639
2037,11.928137
2038,11.7609005
2039,11.883025
2040,10.224613
2041,9.587438
2042,9.232061
2043,11.68
2044,10.38751
2045,11.124338
2046,11.387555
2047,11.344271
2048,11.199728
2049,11.118269
2050,11.056489
2051,10.81496
2052,11.296027
2053,10.855928
2054,10.751528
2055,10.322534
2056,10.193673
2057,9.560641
2058,9.685258
2059,9.395917
2060,9.708862
2061,10.508245
2062,11.52229
2063,11.551759
2064,11.404007
2065,9.71019
2066,11.170448
2067,10.752942
2068,10.055785
2069,9.531647
2070,9.533842
2071,11.836858
2072,9.50236
2073,7.7501497
2074,6.610724
2075,6.5658545
2076,7.388937
2077,7.440617
2078,7.9821353
2079,8.182304
2080,7.8703003
2081,7.699727
2082,8.355427
2083,9.053312
2084,10.698446
2085,10.465991
2086,10.328631
2087,9.629099
2088,9.298738
2089,9.003731
2090,9.060375
2091,8.953572
2092,9.680725
2093,9.224003
2094,8.861166
2095,8.166625
2096,8.38271
2097,8.254922
2098,8.6724205
2099,8.665381
2100,8.113024
2101,7.7134542
2102,7.7515492
2103,8.194115
2104,7.548351
2105,7.024549
2106,7.1077085
2107,7.089261
2108,6.490234
2109,6.1810193
2110,6.169146
2111,7.1220117
2112,8.601774
2113,8.449575
2114,7.27103
2115,7.3387237
2116,6.7389994
2117,7.4636736
2118,7.8192325
2119,8.892948
2120,8.984539
2121,9.000801
2122,9.1038685
2123,8.983941
2124,7.839051
2125,7.487517
2126,7.165
2127,6.814313
2128,6.4400897
2129,6.279859
2130,5.612987
2131,4.977723
2132,5.8603673
2133,5.763583
2134,5.1349783
2135,4.7683616
2136,4.8797903
2137,4.0725026
2138,4.175886
2139,4.252245
2140,5.3234706
2141,6.126973
2142,7.1708274
2143,6.8921437
2144,6.3852577
2145,6.478389
2146,6.5079465
2147,5.6903205
2148,5.246216
2149,5.323511
2150,5.42629
2151,5.3486524
2152,6.021778
2153,5.8102183
2154,6.2419763
2155,5.517397
2156,5.957814
2157,5.6390905
2158,4.876034
2159,3.9193451
2160,3.573657
2161,2.6877038
2162,2.5579398
2163,2.9518871
2164,2.4850016
2165,3.0761325
2166,2.9762745
2167,2.8647377
2168,2.4318645
2169,2.4943302
2170,2.100499
2171,2.2810528
2172,2.3031447
2173,2.7021253
2174,2.2702444
2175,2.5824862
2176,2.3523138
2177,3.007689
2178,2.6391184
2179,2.9699965
2180,3.1627967
2181,3.3326519
2182,3.3761957
2183,3.3211207
2184,3.3453412
2185,3.7789059
2186,3.486444
2187,3.2515335
2188,3.3751836
2189,3.2246664
2190,2.7695787
2191,2.6290665
2192,9.218691
2193,8.6072
2194,6.303007
2195,4.1847444
2196,2.6409032
2197,1.8172745
2198,1.5329887
2199,1.5221382
2200,1.5123216
2201,1.2867532
2202,1.7406054
2203,2.022172
2204,13.8934
2205,40.507256
2206,74.10107
2207,78.792244
2208,62.40249
2209,40.38428
2210,26.498991
2211,18.44409
2212,13.563389
2213,10.097238
2214,7.8774695
2215,6.871409
2216,6.918026
2217,20.912271
2218,260.9021
2219,246.95146
2220,134.01324
2221,73.09034
2222,42.210934
2223,28.003834
2224,22.562077
2225,20.847454
2226,18.02083
2227,15.949833
2228,14.157819
2229,12.777883
2230,11.956795
2231,11.0435
2232,10.406527
2233,8.869445
2234,7.8273993
2235,7.0658073
2236,6.296841
2237,5.727565
2238,5.117634
2239,5.163928
2240,4.859926
2241,5.27271
2242,5.550763
2243,6.282649
2244,6.7232137
2245,7.1069727
2246,10.18948
2247,14.947877
2248,16.080944
2249,15.846899
2250,14.008106
2251,11.957208
2252,10.220659
2253,8.035258
2254,7.2472453
2255,6.452039
2256,6.2890024
2257,7.2350516
2258,10.358284
2259,13.463776
2260,25.07394
2261,50.361336
2262,65.11741
2263,63.526417
2264,61.44769
2265,63.33533
2266,65.23152
2267,48.36649
2268,34.560642
2269,25.388014
2270,20.780231
2271,21.737787
2272,26.853003
2273,29.539503
2274,25.197498
2275,19.575373
2276,15.659383
2277,13.8228035
2278,14.505419
2279,19.330076
2280,23.530823
2281,23.998219
2282,19.639376
2283,15.571566
2284,11.708521
2285,10.508461
2286,9.579982
2287,9.55812
2288,10.100513
2289,11.517237
2290,17.590523
2291,20.872948
2292,19.422644
2293,15.444033
2294,12.450411
2295,9.896283
2296,8.807816
2297,7.8033247
2298,7.195104
2299,6.8409915
2300,6.7644215
2301,6.5674977
2302,6.0561576
2303,5.247397
2304,5.4341965
2305,6.0491586
2306,5.949548
2307,6.208615
2308,8.136084
2309,7.7432246
2310,7.807905
2311,7.2445245
2312,7.1352777
2313,5.5521364
2314,5.0206113
2315,2.4591203
2316,1.7204214
2317,4.4310846
2318,5.1444955
2319,4.6892166
2320,5.241619
2321,4.002352
2322,3.324074
2323,3.3000944
2324,3.4674664
2325,3.6776817
2326,3.6284955
2327,3.7868254
2328,3.6544127
2329,3.9215696
2330,3.6810312
2331,3.9867702
2332,5.022905
2333,6.892621
2334,7.308862
2335,6.7954235
2336,6.068303
2337,4.2537293
2338,3.7313411
2339,3.2391844
2340,2.8442042
2341,3.043171
2342,3.65093
2343,4.021567
2344,3.5594049
2345,3.4506235
2346,3.3013217
2347,2.9843638
2348,3.0362623
2349,3.101045
2350,3.1198468
2351,3.3978915
2352,3.5182734
2353,3.5524266
2354,3.8731728
2355,4.201531
2356,4.4819455
2357,4.468366
2358,4.9079347
2359,5.0704722
2360,4.891025
2361,4.9111366
2362,4.201514
2363,4.944878
2364,5.0606446
2365,4.9472294
2366,4.3990517
2367,5.272287
2368,5.0031147
2369,5.2523613
2370,5.125642
2371,5.2804456
2372,5.10706
2373,5.2653856
2374,5.0581884
2375,6.637476
2376,1.854264
2377,2.110399
2378,2.8028405
2379,3.1853807
2380,3.6082215
2381,2.74974
2382,3.8564205
2383,3.2936578
2384,4.26884
2385,4.223619
2386,4.760242
2387,3.9347045
2388,5.0927043
2389,4.5229154
2390,5.462189
2391,4.9709363
2392,5.2277284
2393,4.6188726
2394,4.9329543
2395,4.3344307
2396,4.633056
2397,3.5638778
2398,4.6861978
2399,3.98192
2400,4.6215863
2401,4.189881
2402,4.693974
2403,4.329515
2404,4.4878983
2405,4.2504725
2406,2.196342
2407,0.7670089
2408,0.7787475
2409,1.3374164
2410,3.1649826
2411,3.8177269
2412,3.49928
2413,3.4914124
2414,3.385912
2415,3.4304874
2416,3.4806461
2417,4.306806
2418,4.12593
2419,4.6105027
2420,4.8488092
2421,3.6204083
2422,4.727655
2423,5.437546
2424,4.7649927
2425,4.63576
2426,4.303355
2427,4.3989463
2428,4.118253
2429,4.3096385
2430,4.1971993
2431,4.6544204
2432,4.963351
2433,5.7729673
2434,5.528403
2435,5.545405
2436,5.632101
2437,2.7313552
2438,4.112539
2439,3.4491816
2440,3.164138
2441,2.640256
2442,2.377963
2443,2.2224512
2444,1.8613542
2445,1.7403095
2446,1.2065525
2447,2.1328082
2448,2.8341205
2449,3.5015805
2450,4.0893235
2451,4.04457
2452,4.2269554
2453,4.064973
2454,4.5519967
2455,4.0535874
2456,4.5405617
2457,4.42185
2458,4.8510137
2459,4.7413983
2460,5.9093013
2461,11.669745
2462,10.70119
2463,8.8765745
2464,7.504026
2465,6.042889
2466,4.8908086
2467,4.0798535
2468,3.7212563
2469,3.0482056
2470,2.803328
2471,2.5300872
2472,1.8424929
2473,1.7294574
2474,1.8002398
2475,1.5971136
2476,1.5227579
2477,1.503379
2478,1.3373563
2479,1.6625918
2480,2.2471218
2481,2.1508033
2482,2.8368955
2483,2.9437993
2484,2.7729495
2485,2.8423839
2486,2.8935633
2487,2.9117355
2488,3.2301767
2489,3.4019954
2490,3.3311458
2491,3.6754758
2492,3.393937
2493,3.3792045
2494,3.7219765
2495,3.4020953
2496,4.1232843
2497,2.8619263
2498,2.6608005
2499,1.8506949
2500,1.6535136
2501,1.4536076
2502,1.0739585
2503,1.1431925
2504,0.883081
2505,0.56027967
2506,0.4238176
2507,1.0196021
2508,0.79661083
2509,0.71931016
2510,0.7677499
2511,1.5168988
2512,1.834543
2513,1.9206295
2514,2.029084
2515,1.6234722
2516,1.741743
2517,1.4329451
2518,1.9998522
2519,1.6213692
2520,1.4028088
2521,1.2803158
2522,1.53471
2523,1.7472806
2524,1.2191694
2525,1.239777
2526,0.9238357
2527,0.7806625
2528,0.6612907
2529,0.50607765
2530,0.5226982
2531,0.36232117
2532,0.29489464
2533,0.45031297
2534,0.1504327
2535,0.100375086
2536,0.26587245
2537,0.056610722
2538,0.046021767
2539,0.26659065
2540,0.026171368
2541,0.0126104895
2542,0.5191887
2543,0.2282742
2544,0.21851686
2545,0.29375017
2546,0.7840205
2547,0.44284728
2548,0.3720139
2549,0.46811685
2550,0.7521106
2551,0.34528357
2552,0.31257606
2553,0.28858212
2554,0.33399022
2555,0.13352259
2556,0.15611374
2557,0.19887139
2558,1.1771579
2559,0.9636256
2560,0.87914544
2561,0.6622199
2562,0.1739163
2563,0.042574663
2564,0.16929914
2565,0.20559184
2566,0.053448763
2567,116.997154
2568,72.42344
2569,41.941494
2570,27.703583
2571,19.427362
2572,14.4070635
2573,12.632298
2574,14.884308
2575,13.59808
2576,13.647989
2577,30.998379
2578,41.208714
2579,42.21441
2580,35.15868
2581,30.102556
2582,23.854055
2583,18.696117
2584,14.939008
2585,12.222017
2586,14.025742
2587,38.65534
2588,42.160156
2589,32.536694
2590,24.370972
2591,18.69521
2592,14.256536
2593,10.936274
2594,8.998232
2595,8.516939
2596,11.845689
2597,21.019981
2598,26.944057
2599,23.058935
2600,17.23433
2601,13.3036
2602,10.352026
2603,7.7294865
2604,6.68427
2605,5.734154
2606,6.4385004
2607,7.1609035
2608,7.1490645
2609,6.7040997
2610,6.5446653
2611,6.6339116
2612,12.108238
2613,67.9592
2614,199.04704
2615,171.14638
2616,87.25109
2617,49.882687
2618,31.78227
2619,22.058674
2620,16.152924
2621,12.432506
2622,10.929719
2623,11.08508
2624,16.879183
2625,43.096935
2626,53.117645
2627,43.930714
2628,34.07567
2629,453.56293
2630,251.33958
2631,114.807175
2632,62.47312
2633,38.939777
2634,26.978823
2635,20.130367
2636,17.129452
2637,14.760695
2638,13.965146
2639,13.847515
2640,14.46831
2641,20.966272
2642,31.594282
2643,35.084087
2644,28.971548
2645,21.73507
2646,17.786547
2647,17.403612
2648,19.988686
2649,21.556479
2650,19.801369
2651,15.799071
2652,12.921655
2653,9.918491
2654,8.724466
2655,6.222015
2656,6.7337637
2657,6.4054117
2658,5.7656355
2659,6.227645
2660,6.3452954
2661,6.63637
2662,8.39986
2663,9.83652
2664,10.7664585
2665,10.599028
2666,9.311998
2667,7.1438246
2668,6.8818264
2669,6.028122
2670,6.1566205
2671,6.467513
2672,6.587882
2673,6.25625
2674,6.6087656
2675,6.8080053
2676,7.037922
2677,7.521899
2678,10.099974
2679,12.176543
2680,13.493889
2681,7.2854824
2682,6.4069533
2683,6.7497277
2684,6.2685194
2685,6.576269
2686,13.106498
2687,56.47443
2688,43.188812
2689,28.83661
2690,21.234892
2691,15.27053
2692,12.457216
2693,8.327556
2694,7.055928
2695,6.817097
2696,6.5559835
2697,6.3148756
2698,4.1927304
2699,3.4848905
2700,4.8998523
2701,5.160063
2702,4.794895
2703,5.0008373
2704,5.2903047
2705,2.78019
2706,2.7025318
2707,2.9652271
2708,4.59354
2709,4.650459
2710,4.4004827
2711,4.2248545
2712,4.1261435
2713,4.4957724
2714,5.240849
2715,5.3200173
2716,4.5636864
2717,4.679412
2718,4.315248
2719,4.728218
2720,4.895067
2721,5.189708
2722,5.126532
2723,5.4327674
2724,5.2543383
2725,5.2209554
2726,5.3015337
2727,5.6041756
2728,5.8742905
2729,6.261782
2730,6.4950747
2731,6.4524517
2732,6.2869678
2733,6.067286
2734,5.9947424
2735,6.1787686
2736,5.848978
2737,6.0151944
2738,5.990435
2739,5.8125744
2740,3.4573898
2741,3.399403
2742,5.0192447
2743,3.982583
2744,2.630337
2745,2.105191
2746,2.6403203
2747,4.050966
2748,4.720339
2749,4.8647895
2750,5.0750847
2751,5.1310215
2752,5.1445937
2753,4.9861
2754,5.267498
2755,5.2773457
2756,5.2428904
2757,5.359132
2758,5.46999
2759,5.5265193
2760,5.0118747
2761,4.59124
2762,5.096561
2763,5.021022
2764,3.2391727
2765,2.6472285
2766,3.811646
2767,5.0325527
2768,5.3554134
2769,5.748338
2770,6.0544915
2771,5.8777957
2772,5.347615
2773,5.091764
2774,5.0077534
2775,4.7397237
2776,4.388777
2777,4.4102435
2778,4.5249434
2779,4.643378
2780,4.7351637
2781,4.5620017
2782,4.9620957
2783,4.578335
2784,5.1533604
2785,5.492994
2786,5.432235
2787,5.0826173
2788,4.9880643
2789,4.8382773
2790,2.9878783
2791,3.3025398
2792,3.7037518
2793,4.291558
2794,4.67898
2795,4.6114845
2796,4.4441276
2797,4.7293625
2798,4.6956835
2799,5.0560026
2800,4.8895426
2801,4.82434
2802,2.952582
2803,2.0060267
2804,1.8335218
2805,2.619516
2806,3.016041
2807,2.2900302
2808,2.5132456
2809,2.2771592
2810,2.9918518
2811,3.42465
2812,2.9636993
2813,2.2416642
2814,2.1604643
2815,2.2446654
2816,3.8374171
2817,4.425892
2818,4.7500844
2819,5.024855
2820,4.697894
2821,4.530728
2822,4.2033854
2823,3.9872437
2824,4.480338
2825,4.395893
2826,4.5667434
2827,4.3799033
2828,4.3846693
2829,4.1275263
2830,3.5913157
2831,3.4390197
2832,1.6325017
2833,0.8803795
2834,1.0053272
2835,1.9022932
2836,2.1202426
2837,2.147923
2838,1.5379118
2839,1.9542739
2840,1.9824069
2841,2.672724
2842,2.6046643
2843,2.3941388
2844,2.0567532
2845,2.5042744
2846,2.7953908
2847,2.1940682
2848,2.0045614
2849,1.3078713
2850,1.951079
2851,2.2939641
2852,3.481532
2853,3.4701383
2854,3.9207704
2855,3.344959
2856,3.228617
2857,3.336246
2858,3.1599631
2859,3.1193795
2860,3.239437
2861,2.401286
2862,0.80378884
2863,0.31545928
2864,0.47113258
2865,0.6128114
2866,1.4525042
2867,1.163589
2868,1.4199536
2869,1.0011966
2870,0.76487046
2871,1.2092454
2872,1.5877609
2873,0.93820006
2874,1.7519579
2875,0.97721004
2876,1.1562134
2877,1.2514426
2878,2.0066216
2879,1.8526132
2880,1.9934288
2881,2.0475578
2882,2.0532691
2883,2.370927
2884,2.1015513
2885,2.3243887
2886,2.1469345
2887,2.6784344
2888,2.4005747
2889,2.1771944
2890,1.9558533
2891,1.0645193
2892,0.38706368
2893,0.34234264
2894,0.1534769
2895,0.036997534
2896,0.05082275
2897,0.5903477
2898,0.782598
2899,6.7789845
2900,7.789327
2901,6.6940794
2902,6.44265
2903,3.7181387
2904,3.072748
2905,4.068142
2906,4.5163856
2907,4.178583
2908,4.2657437
2909,55.265114
2910,68.55862
2911,52.119102
2912,34.6589
2913,23.699759
2914,16.236822
2915,12.11761
2916,9.997584
2917,8.038372
2918,5.9358106
2919,5.358338
2920,4.641465
2921,3.9169564
